lda_dim_1,lda_dim_2,lda_dim_3,lda_dist_to_class_1,lda_cos_to_class_1,lda_dist_to_class_2,lda_cos_to_class_2,lda_dist_to_class_3,lda_cos_to_class_3,lda_dist_to_class_4,lda_cos_to_class_4,lda_closest_class,lda_confidence,lda_dist_norm_class_1,lda_dist_norm_class_2,lda_dist_norm_class_3,lda_dist_norm_class_4,sd_class_1_dist_min,sd_class_1_dist_mean,sd_class_1_dist_median,sd_class_1_dist_std,sd_class_1_has_examples,sd_class_1_neigh_class_1,sd_class_1_neigh_class_2,sd_class_1_neigh_class_3,sd_class_1_neigh_class_4,sd_class_2_dist_min,sd_class_2_dist_mean,sd_class_2_dist_median,sd_class_2_dist_std,sd_class_2_has_examples,sd_class_2_neigh_class_1,sd_class_2_neigh_class_2,sd_class_2_neigh_class_3,sd_class_2_neigh_class_4,sd_class_3_dist_min,sd_class_3_dist_mean,sd_class_3_dist_median,sd_class_3_dist_std,sd_class_3_has_examples,sd_class_3_neigh_class_1,sd_class_3_neigh_class_2,sd_class_3_neigh_class_3,sd_class_3_neigh_class_4,sd_class_4_dist_min,sd_class_4_dist_mean,sd_class_4_dist_median,sd_class_4_dist_std,sd_class_4_has_examples,sd_class_4_neigh_class_1,sd_class_4_neigh_class_2,sd_class_4_neigh_class_3,sd_class_4_neigh_class_4,sd_closest_class,sd_second_closest_class,sd_dist_ratio_closest_second,tr_dist_min,tr_dist_mean,tr_dist_median,tr_dist_std,tr_neigh_class_1,tr_neigh_class_2,tr_neigh_class_3,tr_neigh_class_4,tr_majority_class,ratio_sd_class_1_to_real,closer_to_sd_class_1_than_real,ratio_sd_class_2_to_real,closer_to_sd_class_2_than_real,ratio_sd_class_3_to_real,closer_to_sd_class_3_than_real,ratio_sd_class_4_to_real,closer_to_sd_class_4_than_real,dataset_n_samples,dataset_n_features,dataset_class_1_count,dataset_class_1_ratio,dataset_class_2_count,dataset_class_2_ratio,dataset_class_3_count,dataset_class_3_ratio,dataset_class_4_count,dataset_class_4_ratio
-0.2338471267032756,-2.9091561506341774,2.4812371628724694,4.067534145292048,-0.22328472208143377,4.168949872467471,-0.3877935091927532,3.1502215162518263,0.9098531844296616,4.152484315325771,-0.33231590183485366,3.0,0.22552057438700446,0.2617597302119304,0.2682861790225474,0.2027275260015525,0.2672265641204355,2.0,3.293917157481491,3.1622776601683795,0.3001828770084277,1.0,1.0,0.0,0.0,0.0,2.0,3.30332676431192,3.4641016151377544,0.27573952959367504,1.0,0.0,1.0,0.0,0.0,1.4142135623730951,3.304114980690556,3.4641016151377544,0.3447088545080462,1.0,0.0,0.0,1.0,0.0,2.449489742783178,3.2848958630487113,3.1622776601683795,0.292334002342288,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.7071067776510137,2.449489742783178,3.2941622396098253,3.1622776601683795,0.27657754632070647,0.2,0.26666666666666666,0.4,0.13333333333333333,3.0,0.6071346365033746,1.0,0.6071346365033746,1.0,0.4293090185647658,1.0,0.7435850323017046,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.09563986333920321,1.1957297809617584,1.0995558337929843,1.9627081950743541,-0.2555140647849392,0.9647256038481699,0.9465075065384556,2.1275312510191355,-0.5186971628235932,1.834712956974602,-0.04746494308965007,2.0,0.4741817269439266,0.28487662126666974,0.1400247735060295,0.30879980832128834,0.2662987954545658,2.0,3.2008632711711704,3.1622776601683795,0.3383405374284834,1.0,1.0,0.0,0.0,0.0,2.0,3.1737715209985704,3.1622776601683795,0.32737491122323553,1.0,0.0,1.0,0.0,0.0,2.0,3.267230792342466,3.1622776601683795,0.2918954428716259,1.0,0.0,0.0,1.0,0.0,2.0,3.2573644787932317,3.1622776601683795,0.31237261771176184,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.999999995,1.4142135623730951,3.250280365427654,3.1622776601683795,0.3371610091862351,0.26666666666666666,0.4,0.06666666666666667,0.26666666666666666,2.0,0.6153315311257882,0.0,0.6153315311257882,0.0,0.6153315311257882,0.0,0.6153315311257882,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-2.300031218095108,-0.17761612052228376,0.4530611538261659,1.7674189506605056,0.8356752386554501,2.3791577457462396,0.11661846385440947,2.3734197633687435,0.13332755493747275,3.121554690522785,-0.9945853616886793,1.0,0.2553281258999974,0.18331271817944989,0.24676089004672536,0.2461657594207402,0.323760631315907,1.4142135623730951,3.0480602218678494,3.1622776601683795,0.3915723226517906,1.0,1.0,0.0,0.0,0.0,2.0,3.1198344482577123,3.1622776601683795,0.34443143797350767,1.0,0.0,1.0,0.0,0.0,2.0,3.161745091127172,3.1622776601683795,0.32150890925949843,1.0,0.0,0.0,1.0,0.0,2.0,3.2053583076318093,3.1622776601683795,0.2927082501326987,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.7071067776510137,2.0,3.12777015944081,3.1622776601683795,0.3450417796609739,0.4,0.26666666666666666,0.13333333333333333,0.2,1.0,0.45214753187122175,1.0,0.6394331717658029,0.0,0.6394331717658029,0.0,0.6394331717658029,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
2.256727789935034,0.10051375268425396,0.07299128906228086,2.9823701075031974,-0.937786931611857,2.4083496433971674,-0.047729656279741524,2.4159290940309477,-0.041139736378983986,1.5482342296173692,0.9463367504708037,4.0,0.3571389322835816,0.31880356820590655,0.2574430510387673,0.25825326433221824,0.1655001153541474,2.0,3.3185372992673448,3.4641016151377544,0.2954829832179839,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.212666656265199,3.1622776601683795,0.3078521653680348,1.0,0.0,1.0,0.0,0.0,2.0,3.239869009981422,3.1622776601683795,0.3150377725956054,1.0,0.0,0.0,1.0,0.0,2.0,3.169299822848533,3.1622776601683795,0.35148062946947684,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.999999995,2.0,3.2299477376110217,3.1622776601683795,0.3247115832572729,0.06666666666666667,0.2,0.26666666666666666,0.4666666666666667,4.0,0.6192050634501031,0.0,0.7583682258002171,0.0,0.6192050634501031,0.0,0.6192050634501031,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.47756423325193403,0.9508873218790476,0.7799792321002033,1.8248332542670596,-0.5077614713510095,0.7775975374468161,0.8660125041596477,1.8436752731724215,-0.5308839834083253,1.342289552709164,0.2633050914383704,2.0,0.4206931506810059,0.315257175160487,0.1343373168447084,0.31851231183696693,0.23189319443024323,2.449489742783178,3.2251708669916805,3.1622776601683795,0.3259952127073779,1.0,1.0,0.0,0.0,0.0,2.0,3.2255832822751405,3.1622776601683795,0.30921269234481924,1.0,0.0,1.0,0.0,0.0,2.449489742783178,3.294234235107484,3.4641016151377544,0.3033493106071154,1.0,0.0,0.0,1.0,0.0,2.0,3.2086048736165047,3.1622776601683795,0.3359386327953546,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.999999995,2.0,3.2138898559704585,3.1622776601683795,0.31766648184879115,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667,1.0,0.7621573373496842,0.0,0.6222988600749967,0.0,0.7621573373496842,0.0,0.6222988600749967,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-1.9301601800635209,-1.1303542766962522,-1.8205995353444449,2.2965364808398023,0.8277536493184832,3.3477657126248235,-0.5587273074684214,2.8272763527695224,0.20616569498567017,3.34223353674262,-0.5050290851862582,1.0,0.18772126026258773,0.19439419408110253,0.283377260978702,0.23931956344982994,0.2829089806438986,2.0,3.246984812509493,3.1622776601683795,0.33028718917435307,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.2567088425109265,3.1622776601683795,0.2997457507807953,1.0,0.0,1.0,0.0,0.0,2.0,3.187998752294964,3.1622776601683795,0.32351809124955366,1.0,0.0,0.0,1.0,0.0,2.0,3.1418440496304236,3.1622776601683795,0.32987265391647635,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.999999995,2.0,3.2300345282807457,3.1622776601683795,0.3207443625602505,0.3333333333333333,0.06666666666666667,0.4,0.2,3.0,0.6191884254787389,0.0,0.7583478485301184,0.0,0.6191884254787389,0.0,0.6191884254787389,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.11001124318715134,-0.14068847075823399,-0.6280233401719855,0.9074760608148782,0.17884531869423184,1.2502640796879039,-0.6314163199756517,1.0362102824716188,-0.061345586570759864,0.7835233157637669,0.40686908774413966,4.0,0.13659065956395589,0.22815387809982907,0.3143362241132436,0.2605197036939215,0.1969901915788471,2.0,3.245647844328019,3.1622776601683795,0.29286527723320616,1.0,1.0,0.0,0.0,0.0,2.0,3.2242450006148275,3.1622776601683795,0.290248472881933,1.0,0.0,1.0,0.0,0.0,2.449489742783178,3.203977386015742,3.1622776601683795,0.30745554133847497,1.0,0.0,0.0,1.0,0.0,2.0,3.155221388239651,3.1622776601683795,0.3233852055908671,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.999999995,2.449489742783178,3.1614337717445617,3.1622776601683795,0.3151769453385713,0.26666666666666666,0.13333333333333333,0.2,0.4,4.0,0.6326243527695676,1.0,0.6326243527695676,1.0,0.7748034315719513,0.0,0.6326243527695676,1.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-0.38854864153912105,1.559200987440349,-1.1574765355250305,1.7808731625107415,0.4413206352284544,1.7621637984420022,0.46662392892551907,2.699822759859559,-0.9171941599414476,2.072909893726838,0.07295442026389166,2.0,0.010505730760356213,0.2141561446406035,0.21190627903423442,0.3246630055614585,0.24927456956116895,2.0,3.064666885515091,3.1622776601683795,0.3896368576344279,1.0,1.0,0.0,0.0,0.0,2.0,3.0644390932744536,3.1622776601683795,0.35946215880290605,1.0,0.0,1.0,0.0,0.0,2.0,3.202253819394224,3.1622776601683795,0.337002190163665,1.0,0.0,0.0,1.0,0.0,2.0,3.0899616836357664,3.1622776601683795,0.3579620003056511,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.999999995,2.0,3.0871496854072547,3.1622776601683795,0.3398629428017864,0.4666666666666667,0.2,0.13333333333333333,0.2,1.0,0.6478467833857864,0.0,0.6478467833857864,0.0,0.6478467833857864,0.0,0.6478467833857864,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.24116897963258832,-1.537518163509063,-0.5816875309750724,1.869387253798606,-0.06352606064821484,2.389629135312868,-0.9946147137611719,1.1554772271785145,0.7906842816238561,1.7417907326022222,0.1265403133265253,3.0,0.33661535859799074,0.26122316554899816,0.3339203720075178,0.16146329145553712,0.24339316959057375,2.0,3.0671321760186583,3.1622776601683795,0.36428040687230556,1.0,1.0,0.0,0.0,0.0,2.0,3.110965530409491,3.1622776601683795,0.3491324513762522,1.0,0.0,1.0,0.0,0.0,2.0,3.0497841944495896,3.1622776601683795,0.3504516618386482,1.0,0.0,0.0,1.0,0.0,2.0,3.050095971459597,3.1622776601683795,0.3360276251827198,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.999999995,1.4142135623730951,3.061882654713899,3.1622776601683795,0.3561946220286971,0.13333333333333333,0.06666666666666667,0.7333333333333333,0.06666666666666667,3.0,0.6531928943746377,0.0,0.6531928943746377,0.0,0.6531928943746377,0.0,0.6531928943746377,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
1.4704458586657545,-0.6460308166359052,-1.2123384360591736,2.4676399145504826,-0.48063649595528596,2.5343167943366947,-0.6252577377562432,2.0536063486602876,0.13570710772316533,1.4391271504223733,0.8275184383234403,4.0,0.29921956836887786,0.290492042821101,0.2983412848858867,0.24175176445116822,0.16941490666463793,2.0,3.159679942793023,3.1622776601683795,0.32314495062042853,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.1975033261763284,3.1622776601683795,0.30979425283778095,1.0,0.0,1.0,0.0,0.0,2.0,3.1375427590947655,3.1622776601683795,0.3344031023360962,1.0,0.0,0.0,1.0,0.0,2.0,3.201647722107923,3.1622776601683795,0.2923215071135673,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.999999995,1.4142135623730951,3.14949779667041,3.1622776601683795,0.34736670647635953,0.13333333333333333,0.4,0.4666666666666667,0.0,3.0,0.6350218742061493,0.0,0.777739783655456,0.0,0.6350218742061493,0.0,0.6350218742061493,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
