lda_dim_1,lda_dim_2,lda_dim_3,lda_dist_to_class_1,lda_cos_to_class_1,lda_dist_to_class_2,lda_cos_to_class_2,lda_dist_to_class_3,lda_cos_to_class_3,lda_dist_to_class_4,lda_cos_to_class_4,lda_closest_class,lda_confidence,lda_dist_norm_class_1,lda_dist_norm_class_2,lda_dist_norm_class_3,lda_dist_norm_class_4,sd_class_1_dist_min,sd_class_1_dist_mean,sd_class_1_dist_median,sd_class_1_dist_std,sd_class_1_has_examples,sd_class_1_neigh_class_1,sd_class_1_neigh_class_2,sd_class_1_neigh_class_3,sd_class_1_neigh_class_4,sd_class_2_dist_min,sd_class_2_dist_mean,sd_class_2_dist_median,sd_class_2_dist_std,sd_class_2_has_examples,sd_class_2_neigh_class_1,sd_class_2_neigh_class_2,sd_class_2_neigh_class_3,sd_class_2_neigh_class_4,sd_class_3_dist_min,sd_class_3_dist_mean,sd_class_3_dist_median,sd_class_3_dist_std,sd_class_3_has_examples,sd_class_3_neigh_class_1,sd_class_3_neigh_class_2,sd_class_3_neigh_class_3,sd_class_3_neigh_class_4,sd_class_4_dist_min,sd_class_4_dist_mean,sd_class_4_dist_median,sd_class_4_dist_std,sd_class_4_has_examples,sd_class_4_neigh_class_1,sd_class_4_neigh_class_2,sd_class_4_neigh_class_3,sd_class_4_neigh_class_4,sd_closest_class,sd_second_closest_class,sd_dist_ratio_closest_second,tr_dist_min,tr_dist_mean,tr_dist_median,tr_dist_std,tr_neigh_class_1,tr_neigh_class_2,tr_neigh_class_3,tr_neigh_class_4,tr_majority_class,ratio_sd_class_1_to_real,closer_to_sd_class_1_than_real,ratio_sd_class_2_to_real,closer_to_sd_class_2_than_real,ratio_sd_class_3_to_real,closer_to_sd_class_3_than_real,ratio_sd_class_4_to_real,closer_to_sd_class_4_than_real,dataset_n_samples,dataset_n_features,dataset_class_1_count,dataset_class_1_ratio,dataset_class_2_count,dataset_class_2_ratio,dataset_class_3_count,dataset_class_3_ratio,dataset_class_4_count,dataset_class_4_ratio
-2.8287072364885995,-0.3855754629230705,-0.33487118966981894,2.1680021616274336,0.9495370503331526,3.0155925894484916,-0.07073169050306274,2.8968420708927183,0.10378919161640876,3.598801425670162,-0.919523651060074,1.0,0.2515980847118454,0.1856287296998545,0.2582011363177854,0.24803347675504767,0.30813665637109217,2.0,3.174053158891857,3.1622776601683795,0.34840571827774286,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.2249635851605007,3.1622776601683795,0.30920846429024046,1.0,0.0,1.0,0.0,0.0,2.0,3.2474543921117056,3.1622776601683795,0.32563779134859766,1.0,0.0,0.0,1.0,0.0,1.4142135623730951,3.2765831412954967,3.1622776601683795,0.30331982819812103,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.7071067776510137,2.0,3.241999483061844,3.1622776601683795,0.3247142618160398,0.26666666666666666,0.3333333333333333,0.2,0.2,2.0,0.6169032426686589,0.0,0.7555490826032808,0.0,0.6169032426686589,0.0,0.43621646622697907,1.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-0.4815044860582076,-1.467510522391371,-0.3974729264506319,1.5341552082421925,0.31608893428007423,2.2751442181670796,-0.900219735640381,1.0651415030070905,0.8169908931166993,1.9871429672927519,-0.3268283810760103,3.0,0.30571464325004183,0.2235861616065246,0.3315771182135499,0.1552325989871839,0.28960411973535216,2.0,3.0728896434603765,3.1622776601683795,0.3540469447883413,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.180581532472833,3.1622776601683795,0.30315196732458266,1.0,0.0,1.0,0.0,0.0,1.4142135623730951,3.0020911478207073,3.1622776601683795,0.3891641558218747,1.0,0.0,0.0,1.0,0.0,1.4142135623730951,3.1433935541402236,3.1622776601683795,0.3272261661140406,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.9999999929289323,2.0,3.0925923004877593,3.1622776601683795,0.3631430337536812,0.06666666666666667,0.13333333333333333,0.8,0.0,3.0,0.6467066458186216,0.0,0.7920506477612136,0.0,0.4572906546967542,1.0,0.4572906546967542,1.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-0.6910441606692815,-1.2962045003214835,-0.7612249966919338,1.4271519034864015,0.5083470410589411,2.312675348041192,-0.8588671850985441,1.316249840167299,0.6279627600370199,2.063967750085641,-0.36094045828122656,3.0,0.07770866736126136,0.20044142041177015,0.3248119072540468,0.184865386042918,0.28988128488677956,2.0,3.0586402284942396,3.1622776601683795,0.3804207573683435,1.0,1.0,0.0,0.0,0.0,2.0,3.1546093718246633,3.1622776601683795,0.3293018542249688,1.0,0.0,1.0,0.0,0.0,2.0,3.019644205705221,3.1622776601683795,0.3764955125242346,1.0,0.0,0.0,1.0,0.0,2.0,3.1378495179282475,3.1622776601683795,0.3374913374258126,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.999999995,1.4142135623730951,3.0647438084276426,3.1622776601683795,0.3651648787937141,0.26666666666666666,0.0,0.5333333333333333,0.2,3.0,0.6525830929079397,0.0,0.6525830929079397,0.0,0.6525830929079397,0.0,0.6525830929079397,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
1.7216235408146885,0.4801397138768678,-0.6956930875627568,2.5008139257793762,-0.6885658589618467,2.0707837380891654,-0.026904193804363853,2.2991560540588765,-0.34785171927810143,1.1611373970639787,0.9868319033097126,4.0,0.43927636184346686,0.3113605360010473,0.2578201952521342,0.28625338893165575,0.14456587857012596,1.4142135623730951,3.170779985438684,3.1622776601683795,0.31961583806416877,1.0,1.0,0.0,0.0,0.0,2.0,3.1059676608255633,3.1622776601683795,0.35911681930227274,1.0,0.0,1.0,0.0,0.0,2.0,3.097771999015301,3.1622776601683795,0.3461338500013336,1.0,0.0,0.0,1.0,0.0,2.0,3.0487650600551213,3.1622776601683795,0.34209882868418673,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.7071067776510137,2.0,3.0763977233518,3.1622776601683795,0.3373085349585192,0.2,0.2,0.26666666666666666,0.3333333333333333,4.0,0.4596978950547723,1.0,0.6501109977808227,0.0,0.6501109977808227,0.0,0.6501109977808227,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-0.3124357869190574,-1.8889864911899068,0.014254342668449884,1.9947103017634265,0.09008181946682806,2.571040790312744,-0.8610403455696835,1.2100074248410193,0.9510156287394508,2.2540733010333533,-0.27540984831577336,3.0,0.3933919037239495,0.2484124629883484,0.32018613159037373,0.15068901202004997,0.28071239215587174,2.0,3.2481792473032045,3.1622776601683795,0.32454826665503556,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.3147920693112973,3.4641016151377544,0.3164704365828291,1.0,0.0,1.0,0.0,0.0,2.0,3.1594820416318963,3.1622776601683795,0.36010169203371684,1.0,0.0,0.0,1.0,0.0,2.0,3.286086271434704,3.4641016151377544,0.34298253117085425,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.999999995,2.0,3.2417797395107746,3.1622776601683795,0.32690078081499985,0.3333333333333333,0.13333333333333333,0.4,0.13333333333333333,3.0,0.6169450593618598,0.0,0.7556002973838173,0.0,0.6169450593618598,0.0,0.6169450593618598,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-2.0471844477725076,-1.008693673083144,0.5241426671175574,1.8843390309456887,0.7063464279694056,2.5871560720783813,-0.19749647106724502,2.083158011744848,0.48243825520950107,3.084307604953371,-0.9468495107269388,1.0,0.09544114691435113,0.19549192944994798,0.2684061222597097,0.21611852876641674,0.31998341848646933,2.0,3.2162658786414022,3.1622776601683795,0.3027107495399713,1.0,1.0,0.0,0.0,0.0,2.449489742783178,3.2287140249755186,3.1622776601683795,0.2746010650496224,1.0,0.0,1.0,0.0,0.0,2.449489742783178,3.2622656921449447,3.1622776601683795,0.27860824441151066,1.0,0.0,0.0,1.0,0.0,2.449489742783178,3.247315457710384,3.1622776601683795,0.2737559462645466,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.8164965775943928,2.449489742783178,3.237478263239016,3.1622776601683795,0.28059667684220096,0.26666666666666666,0.2,0.4,0.13333333333333333,3.0,0.6177647635605752,1.0,0.756604225897252,0.0,0.756604225897252,0.0,0.756604225897252,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.2509083082218041,0.32955109610728867,0.053674396770924816,1.0497128746887237,-0.5581554002340692,0.5304839203121453,0.6997723980871045,1.1069256583947673,-0.7267459604353871,0.6051108458142325,0.6296805184764139,2.0,0.1233277089396616,0.31884522635507057,0.1611319340060564,0.33622333365566603,0.18379950294575514,2.0,3.130297275659863,3.1622776601683795,0.3424017610884066,1.0,1.0,0.0,0.0,0.0,2.0,3.147553523314037,3.1622776601683795,0.3300103299495237,1.0,0.0,1.0,0.0,0.0,1.4142135623730951,3.1136846411953485,3.1622776601683795,0.3478044783843334,1.0,0.0,0.0,1.0,0.0,2.0,3.041693919437887,3.1622776601683795,0.37960255591155395,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.7071067776510137,2.0,3.1216912413172997,3.1622776601683795,0.3391810635676148,0.4,0.06666666666666667,0.06666666666666667,0.4666666666666667,4.0,0.640678349966876,0.0,0.640678349966876,0.0,0.4530280058209861,1.0,0.640678349966876,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.14889220387135527,-1.0327321151435067,-1.31411442299384,1.723887644605163,0.1643699033221497,2.358482916137885,-0.9020697215111033,1.5630368201817197,0.3731155135200428,1.6764548504909522,0.232527943185318,3.0,0.06765350083808264,0.23544387858789328,0.32211517212072815,0.2134753111497354,0.22896563677587042,2.449489742783178,3.2230287824151196,3.1622776601683795,0.32262279479868095,1.0,1.0,0.0,0.0,0.0,2.0,3.3032213196304916,3.4641016151377544,0.3045142255110497,1.0,0.0,1.0,0.0,0.0,2.0,3.1982007151033702,3.1622776601683795,0.3154555212899095,1.0,0.0,0.0,1.0,0.0,2.449489742783178,3.200538913109274,3.1622776601683795,0.32334295364722226,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.999999995,2.0,3.2116659537521812,3.1622776601683795,0.33045695863318036,0.06666666666666667,0.06666666666666667,0.6,0.26666666666666666,3.0,0.7626850894298626,0.0,0.6227297678440398,0.0,0.6227297678440398,0.0,0.7626850894298626,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-1.1409520566208706,-0.06378331988374841,-0.91899218008719,0.785800122498879,0.9481377636948659,1.785310119161949,-0.23453158993208126,1.7379503398011633,-0.12648273961033157,2.0095924582981928,-0.5681755838258137,1.0,0.5478581292102036,0.12436196706965941,0.28254599597452307,0.27505076257781313,0.3180412727953886,2.0,3.097805427265672,3.1622776601683795,0.3458345483079275,1.0,1.0,0.0,0.0,0.0,2.0,3.1318722924678823,3.1622776601683795,0.32152129582964234,1.0,0.0,1.0,0.0,0.0,2.0,3.171432909934597,3.1622776601683795,0.3193952062629881,1.0,0.0,0.0,1.0,0.0,2.0,3.2012734683059345,3.1622776601683795,0.2895655040236922,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.999999995,2.0,3.1236710798976044,3.1622776601683795,0.3296649581185968,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,1.0,0.6402722765749198,0.0,0.6402722765749198,0.0,0.6402722765749198,0.0,0.6402722765749198,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
-1.6859300057197497,0.9326176565712917,0.22405077581531346,1.4136658463264937,0.7953815106927103,1.6385449291181344,0.5684263025471356,2.3676657919612705,-0.4233846649836695,2.60178314405564,-0.8022941373191119,1.0,0.13724316460473196,0.17623109124715217,0.204265075559649,0.2951590910328323,0.32434474091374166,1.4142135623730951,3.083340689285905,3.1622776601683795,0.3860183853055732,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,3.132088880845922,3.1622776601683795,0.3715094110266079,1.0,0.0,1.0,0.0,0.0,2.0,3.1479811806444085,3.1622776601683795,0.325905640191506,1.0,0.0,0.0,1.0,0.0,2.0,3.249637043029729,3.1622776601683795,0.3222717619789239,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.9999999929289323,1.4142135623730951,3.1292283228720943,3.1622776601683795,0.3434095271466702,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.2,1.0,0.45193683935332707,0.0,0.45193683935332707,0.0,0.6391352075495058,0.0,0.6391352075495058,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
0.15666597818832056,1.677001215769326,0.3685031363947312,1.9539715855776854,-0.10377843938113568,1.0512088811811842,0.952984742069107,2.4229169221651152,-0.8757000554957888,1.7865195626010877,0.14231785211682035,2.0,0.41158837703038764,0.2708351109973054,0.14570543201214842,0.335834450406213,0.24762500519825817,2.0,3.126772337201045,3.1622776601683795,0.3395508081485225,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,3.0850328313162154,3.1622776601683795,0.3613480727789466,1.0,0.0,1.0,0.0,0.0,2.0,3.227307243211394,3.1622776601683795,0.32937510214840543,1.0,0.0,0.0,1.0,0.0,2.449489742783178,3.1408791745376976,3.1622776601683795,0.3329834995242196,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.7071067776510137,2.0,3.118411423667233,3.1622776601683795,0.3485831217108823,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.13333333333333333,2.0,0.6413521892613163,0.0,0.45350448215551487,1.0,0.6413521892613163,0.0,0.785492804553565,0.0,8000.0,217.0,1976.0,0.247,1910.0,0.23875,2016.0,0.252,2098.0,0.26225
